,case:id,case:concept:name,Operation,concept:name,time:timestamp,Question,Report,Year,Category,Type
809,A18 P1 BPI 2017,A18 P1 BPI 2017,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2021-12-21 07:54:39.260528,P1,A18,2017,Professional,Analyze Cycle Time
810,A18 P1 BPI 2017,A18 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-21 08:54:39.260528,P1,A18,2017,Professional,Analyze Cycle Time
811,A9 P2 BPI 2019,A9 P2 BPI 2019,Filter traces,Filter traces by year,2021-12-21 09:54:39.260528,P2,A9,2019,Professional,Manipulation
812,A9 P2 BPI 2019,A9 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-21 10:54:39.260528,P2,A9,2019,Professional,Analyze Cycle Time
813,A9 P2 BPI 2019,A9 P2 BPI 2019,Identify activities,Identify common activities,2021-12-21 11:54:39.260528,P2,A9,2019,Professional,Identification
814,A9 P2 BPI 2019,A9 P2 BPI 2019,Compare cycle time,Compare cycle time,2021-12-21 12:54:39.260528,P2,A9,2019,Professional,Analyze Cycle Time
815,A9 P2 BPI 2019,A9 P2 BPI 2019,Represent histograms,Represent histograms of cycle time,2021-12-21 13:54:39.260528,P2,A9,2019,Professional,Representation
816,A9 P2 BPI 2019,A9 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-21 14:54:39.260528,P2,A9,2019,Professional,Manipulation
817,A9 P2 BPI 2019,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-12-21 15:54:39.260528,P2,A9,2019,Professional,Identification
818,A9 P2 BPI 2019,A9 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-21 16:54:39.260528,P2,A9,2019,Professional,Manipulation
819,A9 P2 BPI 2019,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-12-21 17:54:39.260528,P2,A9,2019,Professional,Identification
820,A9 P2 BPI 2019,A9 P2 BPI 2019,Calculate statistics,Calculate Statistics of cycle time,2021-12-21 18:54:39.260528,P2,A9,2019,Professional,Calculate statistics
821,A9 P2 BPI 2019,A9 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-21 19:54:39.260528,P2,A9,2019,Professional,Manipulation
822,A9 P2 BPI 2019,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-12-21 20:54:39.260528,P2,A9,2019,Professional,Identification
823,A9 P2 BPI 2019,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-12-21 21:54:39.260528,P2,A9,2019,Professional,Identification
824,A12 P2 BPI 2019,A12 P2 BPI 2019,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-12-21 22:54:39.260528,P2,A12,2019,Academic,Manipulation
825,A12 P2 BPI 2019,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-21 23:54:39.260528,P2,A12,2019,Academic,Manipulation
826,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-22 00:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
827,A12 P2 BPI 2019,A12 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-22 01:54:39.260528,P2,A12,2019,Academic,Representation
828,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-12-22 02:54:39.260528,P2,A12,2019,Academic,Calculate statistics
829,A12 P2 BPI 2019,A12 P2 BPI 2019,Identify attributes,Identify attributes by traces,2021-12-22 03:54:39.260528,P2,A12,2019,Academic,Identification
830,A12 P2 BPI 2019,A12 P2 BPI 2019,Filter traces,Filter traces by cycle time,2021-12-22 04:54:39.260528,P2,A12,2019,Academic,Manipulation
831,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate number of elements,Calculate number of traces,2021-12-22 05:54:39.260528,P2,A12,2019,Academic,Calculate statistics
832,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-12-22 06:54:39.260528,P2,A12,2019,Academic,Calculate statistics
833,A12 P2 BPI 2019,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-22 07:54:39.260528,P2,A12,2019,Academic,Manipulation
834,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-22 08:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
835,A12 P2 BPI 2019,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-22 09:54:39.260528,P2,A12,2019,Academic,Manipulation
836,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-22 10:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
837,A12 P2 BPI 2019,A12 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-22 11:54:39.260528,P2,A12,2019,Academic,Representation
838,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate statistics,Calculate Statistics of cycle time,2021-12-22 12:54:39.260528,P2,A12,2019,Academic,Calculate statistics
839,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-22 13:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
840,A12 P2 BPI 2019,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-22 14:54:39.260528,P2,A12,2019,Academic,Manipulation
841,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for each subset of traces,2021-12-22 15:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
842,A12 P2 BPI 2019,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-22 16:54:39.260528,P2,A12,2019,Academic,Manipulation
843,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate statistics,Calculate Statistics of cycle time,2021-12-22 17:54:39.260528,P2,A12,2019,Academic,Calculate statistics
844,A12 P2 BPI 2019,A12 P2 BPI 2019,Group events by attributes,Group events by attributes,2021-12-22 18:54:39.260528,P2,A12,2019,Academic,Manipulation
845,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time for all pairs of events for each subset of traces,2021-12-22 19:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
846,A12 P2 BPI 2019,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-22 20:54:39.260528,P2,A12,2019,Academic,Manipulation
847,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate number of elements,Calculate number of traces,2021-12-22 21:54:39.260528,P2,A12,2019,Academic,Calculate statistics
848,A12 P2 BPI 2019,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-22 22:54:39.260528,P2,A12,2019,Academic,Analyze Cycle Time
849,A12 P2 BPI 2019,A12 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-12-22 23:54:39.260528,P2,A12,2019,Academic,Identification
850,A12 P2 BPI 2019,A12 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-23 00:54:39.260528,P2,A12,2019,Academic,Representation
851,A30 P1 BPI 2020,A30 P1 BPI 2020,Filter traces,Filter traces by activities,2021-12-23 01:54:39.260528,P1,A30,2020,Academic,Manipulation
852,A30 P1 BPI 2020,A30 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-23 02:54:39.260528,P1,A30,2020,Academic,Calculate statistics
853,A30 P1 BPI 2020,A30 P1 BPI 2020,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-12-23 03:54:39.260528,P1,A30,2020,Academic,Manipulation
854,A30 P1 BPI 2020,A30 P1 BPI 2020,Filter traces,Filter traces by activities,2021-12-23 04:54:39.260528,P1,A30,2020,Academic,Manipulation
855,A30 P1 BPI 2020,A30 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-23 05:54:39.260528,P1,A30,2020,Academic,Representation
856,A30 P1 BPI 2020,A30 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-23 06:54:39.260528,P1,A30,2020,Academic,Representation
857,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-23 07:54:39.260528,P1,A31,2020,Professional,Analyze Cycle Time
858,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-23 08:54:39.260528,P1,A31,2020,Professional,Analyze Cycle Time
859,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-23 09:54:39.260528,P1,A31,2020,Professional,Calculate statistics
860,A31 P1 BPI 2020,A31 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-12-23 10:54:39.260528,P1,A31,2020,Professional,Analyze Cycle Time
861,A34 P1 BPI 2020,A34 P1 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-23 11:54:39.260528,P1,A34,2020,Academic,Calculate statistics
862,A34 P1 BPI 2020,A34 P1 BPI 2020,Filter traces,Filter traces by subprocesses,2021-12-23 12:54:39.260528,P1,A34,2020,Academic,Manipulation
863,A34 P1 BPI 2020,A34 P1 BPI 2020,Group traces,Group traces by sub-processes,2021-12-23 13:54:39.260528,P1,A34,2020,Academic,Manipulation
864,A34 P1 BPI 2020,A34 P1 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-23 14:54:39.260528,P1,A34,2020,Academic,Calculate statistics
865,A27 P2 BPI 2020,A27 P2 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-12-23 15:54:39.260528,P2,A27,2020,Professional,Calculate statistics
866,A27 P2 BPI 2020,A27 P2 BPI 2020,Represent bar charts,Represent bart charts of activities,2021-12-23 16:54:39.260528,P2,A27,2020,Professional,Representation
867,A30 P2 BPI 2020,A30 P2 BPI 2020,Group traces,Group traces by month,2021-12-23 17:54:39.260528,P2,A30,2020,Academic,Manipulation
868,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-23 18:54:39.260528,P2,A30,2020,Academic,Analyze Cycle Time
869,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-23 19:54:39.260528,P2,A30,2020,Academic,Identification
870,A30 P2 BPI 2020,A30 P2 BPI 2020,Group traces,Group traces by month,2021-12-23 20:54:39.260528,P2,A30,2020,Academic,Manipulation
871,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-23 21:54:39.260528,P2,A30,2020,Academic,Analyze Cycle Time
872,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-23 22:54:39.260528,P2,A30,2020,Academic,Identification
873,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-23 23:54:39.260528,P2,A30,2020,Academic,Identification
874,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-24 00:54:39.260528,P2,A30,2020,Academic,Identification
875,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate number of elements,Calculate number of events,2021-12-24 01:54:39.260528,P2,A30,2020,Academic,Calculate statistics
876,A30 P2 BPI 2020,A30 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-24 02:54:39.260528,P2,A30,2020,Academic,Calculate statistics
877,A30 P2 BPI 2020,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-24 03:54:39.260528,P2,A30,2020,Academic,Identification
878,A31 P2 BPI 2020,A31 P2 BPI 2020,Compare cycle time,Compare cycle time,2021-12-24 04:54:39.260528,P2,A31,2020,Professional,Analyze Cycle Time
879,A19 P4 BPI 2020,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-12-24 05:54:39.260528,P4,A19,2020,Professional,Manipulation
880,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-24 06:54:39.260528,P4,A19,2020,Professional,Manipulation
881,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-24 07:54:39.260528,P4,A19,2020,Professional,Representation
882,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify activities,Identify activities with cycle time,2021-12-24 08:54:39.260528,P4,A19,2020,Professional,Identification
883,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-24 09:54:39.260528,P4,A19,2020,Professional,Calculate statistics
884,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-24 10:54:39.260528,P4,A19,2020,Professional,Identification
885,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-24 11:54:39.260528,P4,A19,2020,Professional,Manipulation
886,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-24 12:54:39.260528,P4,A19,2020,Professional,Representation
887,A19 P4 BPI 2020,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-12-24 13:54:39.260528,P4,A19,2020,Professional,Manipulation
888,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-24 14:54:39.260528,P4,A19,2020,Professional,Manipulation
889,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-24 15:54:39.260528,P4,A19,2020,Professional,Representation
890,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-12-24 16:54:39.260528,P4,A19,2020,Professional,Manipulation
891,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-24 17:54:39.260528,P4,A19,2020,Professional,Representation
892,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-24 18:54:39.260528,P4,A19,2020,Professional,Calculate statistics
893,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify roles,Identify roles by organizational units,2021-12-24 19:54:39.260528,P4,A19,2020,Professional,Identification
894,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-24 20:54:39.260528,P4,A19,2020,Professional,Calculate statistics
895,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-24 21:54:39.260528,P4,A19,2020,Professional,Representation
896,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify activities,Identify activities with traces,2021-12-24 22:54:39.260528,P4,A19,2020,Professional,Identification
897,A27 P4 BPI 2020,A27 P4 BPI 2020,Group activities,Group activities by role,2021-12-24 23:54:39.260528,P4,A27,2020,Professional,Manipulation
898,A27 P4 BPI 2020,A27 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-25 00:54:39.260528,P4,A27,2020,Professional,Calculate statistics
899,A27 P4 BPI 2020,A27 P4 BPI 2020,Calculate number of elements,Calculate number of events,2021-12-25 01:54:39.260528,P4,A27,2020,Professional,Calculate statistics
900,A31 P4 BPI 2020,A31 P4 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-25 02:54:39.260528,P4,A31,2020,Professional,Calculate statistics
901,A31 P4 BPI 2020,A31 P4 BPI 2020,Identify activities,Identify activities with cycle time,2021-12-25 03:54:39.260528,P4,A31,2020,Professional,Identification
902,A19 P5 BPI 2020,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2021-12-25 04:54:39.260528,P5,A19,2020,Professional,Manipulation
903,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-25 05:54:39.260528,P5,A19,2020,Professional,Manipulation
904,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-25 06:54:39.260528,P5,A19,2020,Professional,Representation
905,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify activities,Identify activities with cycle time,2021-12-25 07:54:39.260528,P5,A19,2020,Professional,Identification
906,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-25 08:54:39.260528,P5,A19,2020,Professional,Calculate statistics
907,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-25 09:54:39.260528,P5,A19,2020,Professional,Identification
908,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-25 10:54:39.260528,P5,A19,2020,Professional,Manipulation
909,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-25 11:54:39.260528,P5,A19,2020,Professional,Representation
910,A19 P5 BPI 2020,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2021-12-25 12:54:39.260528,P5,A19,2020,Professional,Manipulation
911,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-25 13:54:39.260528,P5,A19,2020,Professional,Manipulation
912,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-25 14:54:39.260528,P5,A19,2020,Professional,Representation
913,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-12-25 15:54:39.260528,P5,A19,2020,Professional,Manipulation
914,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-25 16:54:39.260528,P5,A19,2020,Professional,Representation
915,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-25 17:54:39.260528,P5,A19,2020,Professional,Calculate statistics
916,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify roles,Identify roles by organizational units,2021-12-25 18:54:39.260528,P5,A19,2020,Professional,Identification
917,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-12-25 19:54:39.260528,P5,A19,2020,Professional,Calculate statistics
918,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-25 20:54:39.260528,P5,A19,2020,Professional,Identification
919,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify activities,Identify activities with traces,2021-12-25 21:54:39.260528,P5,A19,2020,Professional,Identification
920,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter activities,Filter activities by frequency,2021-12-25 22:54:39.260528,P5,A30,2020,Academic,Manipulation
921,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-25 23:54:39.260528,P5,A30,2020,Academic,Analyze Cycle Time
922,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-26 00:54:39.260528,P5,A30,2020,Academic,Calculate statistics
923,A30 P5 BPI 2020,A30 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-26 01:54:39.260528,P5,A30,2020,Academic,Analyze Cycle Time
924,A30 P5 BPI 2020,A30 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-26 02:54:39.260528,P5,A30,2020,Academic,Analyze Cycle Time
925,A30 P5 BPI 2020,A30 P5 BPI 2020,Represent bar charts,Represent bar charts of traces,2021-12-26 03:54:39.260528,P5,A30,2020,Academic,Representation
926,A30 P5 BPI 2020,A30 P5 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-12-26 04:54:39.260528,P5,A30,2020,Academic,Representation
927,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2021-12-26 05:54:39.260528,P5,A30,2020,Academic,Manipulation
928,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-26 06:54:39.260528,P5,A30,2020,Academic,Calculate statistics
929,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2021-12-26 07:54:39.260528,P5,A30,2020,Academic,Manipulation
930,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-26 08:54:39.260528,P5,A30,2020,Academic,Calculate statistics
931,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-12-26 09:54:39.260528,P5,A34,2020,Academic,Calculate statistics
932,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-26 10:54:39.260528,P5,A34,2020,Academic,Calculate statistics
933,A34 P5 BPI 2020,A34 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria and statistical measures,2021-12-26 11:54:39.260528,P5,A34,2020,Academic,Analyze Cycle Time
934,A30 P6 BPI 2020,A30 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-12-26 12:54:39.260528,P6,A30,2020,Academic,Analyze Cycle Time
935,A30 P6 BPI 2020,A30 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-26 13:54:39.260528,P6,A30,2020,Academic,Analyze Cycle Time
936,A30 P6 BPI 2020,A30 P6 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-26 14:54:39.260528,P6,A30,2020,Academic,Identification
937,A19 P1 BPI 2020,A19 P1 BPI 2020,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-12-26 15:54:39.260528,P1,A19,2020,Professional,Manipulation
938,A19 P1 BPI 2020,A19 P1 BPI 2020,Group traces,Group traces by year,2021-12-26 16:54:39.260528,P1,A19,2020,Professional,Manipulation
939,A19 P1 BPI 2020,A19 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-26 17:54:39.260528,P1,A19,2020,Professional,Calculate statistics
940,A19 P1 BPI 2020,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-26 18:54:39.260528,P1,A19,2020,Professional,Representation
941,A19 P1 BPI 2020,A19 P1 BPI 2020,Filter events,Filter events by activities,2021-12-26 19:54:39.260528,P1,A19,2020,Professional,Manipulation
942,A19 P1 BPI 2020,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-12-26 20:54:39.260528,P1,A19,2020,Professional,Representation
943,A19 P1 BPI 2020,A19 P1 BPI 2020,Group traces,Group traces by year,2021-12-26 21:54:39.260528,P1,A19,2020,Professional,Manipulation
944,A19 P1 BPI 2020,A19 P1 BPI 2020,Group traces,Group traces by activities,2021-12-26 22:54:39.260528,P1,A19,2020,Professional,Manipulation
945,A19 P1 BPI 2020,A19 P1 BPI 2020,Calculate statistics,Calculate Statistics of activities,2021-12-26 23:54:39.260528,P1,A19,2020,Professional,Calculate statistics
946,A19 P1 BPI 2020,A19 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-12-27 00:54:39.260528,P1,A19,2020,Professional,Analyze Cycle Time
947,A19 P1 BPI 2020,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of throughput,2021-12-27 01:54:39.260528,P1,A19,2020,Professional,Representation
