,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
367,A16 P1 BPI 2017,A16 P1 BPI 2017,Calculate cycle time,Calculate cycle time of a fragment of the process for each subset of traces,2021-12-04 16:37:02.248560,P1,A16,2017,Professional,Analyze Cycle Time,A162017,metafinanzInformationssystemeGmbH
368,A17 P1 BPI 2017,A17 P1 BPI 2017,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-04 17:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
369,A17 P1 BPI 2017,A17 P1 BPI 2017,Calculate cycle time,Calculate cycle time of a fragment of the process for each subset of traces,2021-12-04 18:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
370,A17 P1 BPI 2017,A17 P1 BPI 2017,Filter traces,Filter traces by attributes,2021-12-04 19:37:02.248560,P1,A17,2017,Professional,Manipulation,A172017,TheShedManchesterMetropolitanUniversity
371,A17 P1 BPI 2017,A17 P1 BPI 2017,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-04 20:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
372,A17 P1 BPI 2017,A17 P1 BPI 2017,Represent process map,Represent process map with cycle time,2021-12-04 21:37:02.248560,P1,A17,2017,Professional,Representation,A172017,TheShedManchesterMetropolitanUniversity
373,A17 P1 BPI 2017,A17 P1 BPI 2017,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-12-04 22:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
374,A17 P1 BPI 2017,A17 P1 BPI 2017,Identify roles,Identify role associated with bottlenecks,2021-12-04 23:37:02.248560,P1,A17,2017,Professional,Identification,A172017,TheShedManchesterMetropolitanUniversity
375,A17 P1 BPI 2017,A17 P1 BPI 2017,Calculate processing time,Calculate processing time,2021-12-05 00:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
376,A17 P1 BPI 2017,A17 P1 BPI 2017,Calculate waiting time,Calculate waiting time,2021-12-05 01:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
377,A17 P1 BPI 2017,A17 P1 BPI 2017,Compare waiting time with processing time,Compare waiting time with processing time,2021-12-05 02:37:02.248560,P1,A17,2017,Professional,Analyze Cycle Time,A172017,TheShedManchesterMetropolitanUniversity
378,A21 P1 BPI 2017,A21 P1 BPI 2017,Calculate waiting time,Calculate waiting time,2021-12-05 03:37:02.248560,P1,A21,2017,Professional,Analyze Cycle Time,A212017,CognitioAnalytics
379,A21 P1 BPI 2017,A21 P1 BPI 2017,Calculate processing time,Calculate processing time,2021-12-05 04:37:02.248560,P1,A21,2017,Professional,Analyze Cycle Time,A212017,CognitioAnalytics
380,A21 P1 BPI 2017,A21 P1 BPI 2017,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-05 05:37:02.248560,P1,A21,2017,Professional,Analyze Cycle Time,A212017,CognitioAnalytics
381,A21 P1 BPI 2017,A21 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-05 06:37:02.248560,P1,A21,2017,Professional,Analyze Cycle Time,A212017,CognitioAnalytics
382,A22 P1 BPI 2017,A22 P1 BPI 2017,Calculate waiting time,Calculate waiting time,2021-12-05 07:37:02.248560,P1,A22,2017,Academic,Analyze Cycle Time,A222017,POSTECH
383,A22 P1 BPI 2017,A22 P1 BPI 2017,Assign resource to each activity,Assign resource to each activity,2021-12-05 08:37:02.248560,P1,A22,2017,Academic,Others,A222017,POSTECH
384,A22 P1 BPI 2017,A22 P1 BPI 2017,Calculate frequency,Calculate frequency of activities,2021-12-05 09:37:02.248560,P1,A22,2017,Academic,Calculate statistics,A222017,POSTECH
385,A22 P1 BPI 2017,A22 P1 BPI 2017,Calculate frequency,Calculate frequency of activities,2021-12-05 10:37:02.248560,P1,A22,2017,Academic,Calculate statistics,A222017,POSTECH
386,A22 P1 BPI 2017,A22 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-05 11:37:02.248560,P1,A22,2017,Academic,Analyze Cycle Time,A222017,POSTECH
387,A23 P1 BPI 2017,A23 P1 BPI 2017,Group activities,Group activities using clustering,2021-12-05 12:37:02.248560,P1,A23,2017,Academic,Manipulation,A232017,GermanResearchCenterforArtificialIntelligenceDFKI
388,A23 P1 BPI 2017,A23 P1 BPI 2017,Represent heatmaps,Represent heatmaps,2021-12-05 13:37:02.248560,P1,A23,2017,Academic,Representation,A232017,GermanResearchCenterforArtificialIntelligenceDFKI
389,A23 P1 BPI 2017,A23 P1 BPI 2017,Represent process map,Represent process map with frequency,2021-12-05 14:37:02.248560,P1,A23,2017,Academic,Representation,A232017,GermanResearchCenterforArtificialIntelligenceDFKI
390,A23 P1 BPI 2017,A23 P1 BPI 2017,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-12-05 15:37:02.248560,P1,A23,2017,Academic,Analyze Cycle Time,A232017,GermanResearchCenterforArtificialIntelligenceDFKI
391,A23 P1 BPI 2017,A23 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-05 16:37:02.248560,P1,A23,2017,Academic,Analyze Cycle Time,A232017,GermanResearchCenterforArtificialIntelligenceDFKI
392,A1 P2 BPI 2019,A1 P2 BPI 2019,Group events by time,Group events by time,2021-12-05 17:37:02.248560,P2,A1,2019,Student,Manipulation,A12019,UniversityofMelbourne
393,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2021-12-05 18:37:02.248560,P2,A1,2019,Student,Analyze Cycle Time,A12019,UniversityofMelbourne
394,A1 P2 BPI 2019,A1 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-05 19:37:02.248560,P2,A1,2019,Student,Representation,A12019,UniversityofMelbourne
395,A1 P2 BPI 2019,A1 P2 BPI 2019,Compare cycle time,Compare cycle time,2021-12-05 20:37:02.248560,P2,A1,2019,Student,Analyze Cycle Time,A12019,UniversityofMelbourne
396,A1 P2 BPI 2019,A1 P2 BPI 2019,Filter traces,Filter traces by activities,2021-12-05 21:37:02.248560,P2,A1,2019,Student,Manipulation,A12019,UniversityofMelbourne
397,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate number of elements,Calculate number of traces,2021-12-05 22:37:02.248560,P2,A1,2019,Student,Calculate statistics,A12019,UniversityofMelbourne
398,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate throughput,Calculate throughput,2021-12-05 23:37:02.248560,P2,A1,2019,Student,Analyze Cycle Time,A12019,UniversityofMelbourne
399,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate frequency,Calculate frequency of attributes,2021-12-06 00:37:02.248560,P2,A1,2019,Student,Calculate statistics,A12019,UniversityofMelbourne
400,A1 P2 BPI 2019,A1 P2 BPI 2019,Represent circular charts of attributes of the traces,Represent circular charts of attributes of the traces,2021-12-06 01:37:02.248560,P2,A1,2019,Student,Representation,A12019,UniversityofMelbourne
401,A3 P2 BPI 2019,A3 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-06 02:37:02.248560,P2,A3,2019,Student,Manipulation,A32019,UlsanNationalInstituteofScienceandTechnology
402,A3 P2 BPI 2019,A3 P2 BPI 2019,Calculate cycle time,Calculate cycle time for all pairs of events for each subset of traces,2021-12-06 03:37:02.248560,P2,A3,2019,Student,Analyze Cycle Time,A32019,UlsanNationalInstituteofScienceandTechnology
403,A3 P2 BPI 2019,A3 P2 BPI 2019,Calculate percentages,Calculate percentage of events,2021-12-06 04:37:02.248560,P2,A3,2019,Student,Calculate statistics,A32019,UlsanNationalInstituteofScienceandTechnology
404,A3 P2 BPI 2019,A3 P2 BPI 2019,Represent circular charts of attributes of the traces,Represent circular charts of attributes of the traces,2021-12-06 05:37:02.248560,P2,A3,2019,Student,Representation,A32019,UlsanNationalInstituteofScienceandTechnology
405,A3 P2 BPI 2019,A3 P2 BPI 2019,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-12-06 06:37:02.248560,P2,A3,2019,Student,Analyze Cycle Time,A32019,UlsanNationalInstituteofScienceandTechnology
406,A3 P2 BPI 2019,A3 P2 BPI 2019,Apply machine learning techniques,Apply machine learning techniques,2021-12-06 07:37:02.248560,P2,A3,2019,Student,Others,A32019,UlsanNationalInstituteofScienceandTechnology
407,A3 P2 BPI 2019,A3 P2 BPI 2019,Represent histograms,Represent histograms of cycle time,2021-12-06 08:37:02.248560,P2,A3,2019,Student,Representation,A32019,UlsanNationalInstituteofScienceandTechnology
408,A4 P2 BPI 2019,A4 P2 BPI 2019,Preprocess the events of the logs,Preprocess the events of the logs,2021-12-06 09:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
409,A4 P2 BPI 2019,A4 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-12-06 10:37:02.248560,P2,A4,2019,Student,Analyze Cycle Time,A42019,RhineWaalUniversityofAppliedSciences
410,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by activities,2021-12-06 11:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
411,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces depending on the order of activities,2021-12-06 12:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
412,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by attributes,2021-12-06 13:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
413,A4 P2 BPI 2019,A4 P2 BPI 2019,Group traces,Group traces by activities,2021-12-06 14:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
414,A4 P2 BPI 2019,A4 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2021-12-06 15:37:02.248560,P2,A4,2019,Student,Analyze Cycle Time,A42019,RhineWaalUniversityofAppliedSciences
415,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by attributes,2021-12-06 16:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
416,A4 P2 BPI 2019,A4 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-12-06 17:37:02.248560,P2,A4,2019,Student,Analyze Cycle Time,A42019,RhineWaalUniversityofAppliedSciences
417,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by attributes,2021-12-06 18:37:02.248560,P2,A4,2019,Student,Manipulation,A42019,RhineWaalUniversityofAppliedSciences
418,A4 P2 BPI 2019,A4 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-06 19:37:02.248560,P2,A4,2019,Student,Representation,A42019,RhineWaalUniversityofAppliedSciences
419,A5 P2 BPI 2019,A5 P2 BPI 2019,Filter traces,Filter traces by activities,2021-12-06 20:37:02.248560,P2,A5,2019,Student,Manipulation,A52019,LeopoldFranzensUniversitätInnsbruck
420,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-12-06 21:37:02.248560,P2,A5,2019,Student,Calculate statistics,A52019,LeopoldFranzensUniversitätInnsbruck
421,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-06 22:37:02.248560,P2,A5,2019,Student,Analyze Cycle Time,A52019,LeopoldFranzensUniversitätInnsbruck
422,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent histograms,Represent histograms of cycle time,2021-12-06 23:37:02.248560,P2,A5,2019,Student,Representation,A52019,LeopoldFranzensUniversitätInnsbruck
423,A5 P2 BPI 2019,A5 P2 BPI 2019,Discover happy path of the process,Discover happy path of the process,2021-12-07 00:37:02.248560,P2,A5,2019,Student,Others,A52019,LeopoldFranzensUniversitätInnsbruck
424,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-07 01:37:02.248560,P2,A5,2019,Student,Analyze Cycle Time,A52019,LeopoldFranzensUniversitätInnsbruck
425,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-12-07 02:37:02.248560,P2,A5,2019,Student,Calculate statistics,A52019,LeopoldFranzensUniversitätInnsbruck
426,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-12-07 03:37:02.248560,P2,A5,2019,Student,Analyze Cycle Time,A52019,LeopoldFranzensUniversitätInnsbruck
427,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2021-12-07 04:37:02.248560,P2,A5,2019,Student,Representation,A52019,LeopoldFranzensUniversitätInnsbruck
428,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify resources,Identify resource associated with bottlenecks,2021-12-07 05:37:02.248560,P2,A5,2019,Student,Identification,A52019,LeopoldFranzensUniversitätInnsbruck
429,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2021-12-07 06:37:02.248560,P2,A5,2019,Student,Representation,A52019,LeopoldFranzensUniversitätInnsbruck
430,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify attributes,Identify values of attributes,2021-12-07 07:37:02.248560,P2,A5,2019,Student,Identification,A52019,LeopoldFranzensUniversitätInnsbruck
431,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-07 08:37:02.248560,P2,A5,2019,Student,Analyze Cycle Time,A52019,LeopoldFranzensUniversitätInnsbruck
432,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-07 09:37:02.248560,P2,A5,2019,Student,Representation,A52019,LeopoldFranzensUniversitätInnsbruck
433,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify resources,Identify resources by cycle time,2021-12-07 10:37:02.248560,P2,A5,2019,Student,Identification,A52019,LeopoldFranzensUniversitätInnsbruck
434,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2021-12-07 11:37:02.248560,P2,A5,2019,Student,Representation,A52019,LeopoldFranzensUniversitätInnsbruck
435,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify resources,Identify resources by activities,2021-12-07 12:37:02.248560,P2,A5,2019,Student,Identification,A52019,LeopoldFranzensUniversitätInnsbruck
436,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2021-12-07 13:37:02.248560,P2,A5,2019,Student,Representation,A52019,LeopoldFranzensUniversitätInnsbruck
437,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify attributes,Identify values of attributes,2021-12-07 14:37:02.248560,P2,A5,2019,Student,Identification,A52019,LeopoldFranzensUniversitätInnsbruck
438,A10 P2 BPI 2019,A10 P2 BPI 2019,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-12-07 15:37:02.248560,P2,A10,2019,Professional,Manipulation,A102019,CelonisSE
439,A10 P2 BPI 2019,A10 P2 BPI 2019,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-07 16:37:02.248560,P2,A10,2019,Professional,Analyze Cycle Time,A102019,CelonisSE
440,A10 P2 BPI 2019,A10 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-12-07 17:37:02.248560,P2,A10,2019,Professional,Analyze Cycle Time,A102019,CelonisSE
441,A10 P2 BPI 2019,A10 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-12-07 18:37:02.248560,P2,A10,2019,Professional,Calculate statistics,A102019,CelonisSE
442,A10 P2 BPI 2019,A10 P2 BPI 2019,Identify attributes,Identify values of attributes,2021-12-07 19:37:02.248560,P2,A10,2019,Professional,Identification,A102019,CelonisSE
443,A11 P2 BPI 2019,A11 P2 BPI 2019,Filter traces,Filter traces by activities,2021-12-07 20:37:02.248560,P2,A11,2019,Professional,Manipulation,A112019,Gmbh
444,A11 P2 BPI 2019,A11 P2 BPI 2019,Filter traces,Filter traces by attributes,2021-12-07 21:37:02.248560,P2,A11,2019,Professional,Manipulation,A112019,Gmbh
445,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate number of elements,Calculate number of events,2021-12-07 22:37:02.248560,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
446,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate percentages,Calculate percentage of events,2021-12-07 23:37:02.248560,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
447,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent circular charts of attributes of the traces,Represent circular charts of attributes of the traces,2021-12-08 00:37:02.248560,P2,A11,2019,Professional,Representation,A112019,Gmbh
448,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate dates of the development of activities of resources,Calculate dates of the development of activities of resources,2021-12-08 01:37:02.248560,P2,A11,2019,Professional,Others,A112019,Gmbh
449,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate number of elements,Calculate number of events,2021-12-08 02:37:02.248560,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
450,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-08 03:37:02.248560,P2,A11,2019,Professional,Analyze Cycle Time,A112019,Gmbh
451,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate average of activities per trace,Calculate average of activities per trace,2021-12-08 04:37:02.248560,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
452,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate percentages,Calculate percentage of events,2021-12-08 05:37:02.248560,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
453,A11 P2 BPI 2019,A11 P2 BPI 2019,Identify attributes,Identify values of attributes,2021-12-08 06:37:02.248560,P2,A11,2019,Professional,Identification,A112019,Gmbh
454,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2021-12-08 07:37:02.248560,P2,A11,2019,Professional,Representation,A112019,Gmbh
455,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent process map,Represent process map with frequency,2021-12-08 08:37:02.248560,P2,A11,2019,Professional,Representation,A112019,Gmbh
456,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent process map,Represent process map with cycle time,2021-12-08 09:37:02.248560,P2,A11,2019,Professional,Representation,A112019,Gmbh
457,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-08 10:37:02.248560,P2,A11,2019,Professional,Representation,A112019,Gmbh
458,A11 P2 BPI 2019,A11 P2 BPI 2019,Group traces,Group traces by activities,2021-12-08 11:37:02.248560,P2,A11,2019,Professional,Manipulation,A112019,Gmbh
459,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-12-08 12:37:02.248560,P2,A11,2019,Professional,Representation,A112019,Gmbh
460,A13 P2 BPI 2019,A13 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-12-08 13:37:02.248560,P2,A13,2019,Academic,Manipulation,A132019,GermanResearchCenterforArtificialIntelligenceDFKI
