,case:concept:name,concept:name,Specific operation,time:timestamp,Report,Question,Year,Category
872,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:20.092023,A30,P2,2020,Academic
873,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:20.092023,A30,P2,2020,Academic
874,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:20.107644,A30,P2,2020,Academic
875,A30 P2 BPI 2020,Calculate number of elements,Calculate number of events,2021-10-19 12:47:20.107644,A30,P2,2020,Academic
876,A30 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:20.107644,A30,P2,2020,Academic
877,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:20.123268,A30,P2,2020,Academic
878,A31 P2 BPI 2020,Compare cycle time, ,2021-10-19 12:47:20.123268,A31,P2,2020,Professional
879,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-10-19 12:47:20.138889,A19,P4,2020,Professional
880,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.138889,A19,P4,2020,Professional
881,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.155566,A19,P4,2020,Professional
882,A19 P4 BPI 2020,Identify activities,Identify activities with cycle time,2021-10-19 12:47:20.155566,A19,P4,2020,Professional
883,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-10-19 12:47:20.155566,A19,P4,2020,Professional
884,A19 P4 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:20.171191,A19,P4,2020,Professional
885,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.171191,A19,P4,2020,Professional
886,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.186856,A19,P4,2020,Professional
887,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-10-19 12:47:20.186856,A19,P4,2020,Professional
888,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.186856,A19,P4,2020,Professional
889,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.202478,A19,P4,2020,Professional
890,A19 P4 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.202478,A19,P4,2020,Professional
891,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.202478,A19,P4,2020,Professional
892,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-10-19 12:47:20.218055,A19,P4,2020,Professional
893,A19 P4 BPI 2020,Identify roles,Identify roles by organizational units,2021-10-19 12:47:20.218055,A19,P4,2020,Professional
894,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-10-19 12:47:20.218055,A19,P4,2020,Professional
895,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.233710,A19,P4,2020,Professional
896,A19 P4 BPI 2020,Identify activities,Identify activities with traces,2021-10-19 12:47:20.233710,A19,P4,2020,Professional
897,A27 P4 BPI 2020,Group activities,Group activities by role,2021-10-19 12:47:20.252160,A27,P4,2020,Professional
898,A27 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:20.262132,A27,P4,2020,Professional
899,A27 P4 BPI 2020,Calculate number of elements,Calculate number of events,2021-10-19 12:47:20.271109,A27,P4,2020,Professional
900,A31 P4 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:20.283104,A31,P4,2020,Professional
901,A31 P4 BPI 2020,Identify activities,Identify activities with cycle time,2021-10-19 12:47:20.291091,A31,P4,2020,Professional
902,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2021-10-19 12:47:20.300071,A19,P5,2020,Professional
903,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.304057,A19,P5,2020,Professional
904,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.311063,A19,P5,2020,Professional
905,A19 P5 BPI 2020,Identify activities,Identify activities with cycle time,2021-10-19 12:47:20.311063,A19,P5,2020,Professional
906,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-10-19 12:47:20.311063,A19,P5,2020,Professional
907,A19 P5 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:20.326723,A19,P5,2020,Professional
908,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.326723,A19,P5,2020,Professional
909,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.326723,A19,P5,2020,Professional
910,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2021-10-19 12:47:20.342306,A19,P5,2020,Professional
911,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.342306,A19,P5,2020,Professional
912,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.356351,A19,P5,2020,Professional
913,A19 P5 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.356351,A19,P5,2020,Professional
914,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.356351,A19,P5,2020,Professional
915,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-10-19 12:47:20.372013,A19,P5,2020,Professional
916,A19 P5 BPI 2020,Identify roles,Identify roles by organizational units,2021-10-19 12:47:20.372013,A19,P5,2020,Professional
917,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-10-19 12:47:20.372013,A19,P5,2020,Professional
918,A19 P5 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:20.387636,A19,P5,2020,Professional
919,A19 P5 BPI 2020,Identify activities,Identify activities with traces,2021-10-19 12:47:20.387636,A19,P5,2020,Professional
920,A30 P5 BPI 2020,Filter activities,Filter activities by frequency,2021-10-19 12:47:20.403255,A30,P5,2020,Academic
921,A30 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-10-19 12:47:20.403255,A30,P5,2020,Academic
922,A30 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:20.403255,A30,P5,2020,Academic
923,A30 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-10-19 12:47:20.418878,A30,P5,2020,Academic
924,A30 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-10-19 12:47:20.418878,A30,P5,2020,Academic
925,A30 P5 BPI 2020,Represent bar charts,Represent bar charts of traces,2021-10-19 12:47:20.434505,A30,P5,2020,Academic
926,A30 P5 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-10-19 12:47:20.434505,A30,P5,2020,Academic
927,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2021-10-19 12:47:20.434505,A30,P5,2020,Academic
928,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:20.450128,A30,P5,2020,Academic
929,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2021-10-19 12:47:20.456677,A30,P5,2020,Academic
930,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:20.456677,A30,P5,2020,Academic
931,A34 P5 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-10-19 12:47:20.456677,A34,P5,2020,Academic
932,A34 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:20.472301,A34,P5,2020,Academic
933,A34 P5 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria and statistical measures,2021-10-19 12:47:20.472301,A34,P5,2020,Academic
934,A30 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-10-19 12:47:20.487968,A30,P6,2020,Academic
935,A30 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-10-19 12:47:20.487968,A30,P6,2020,Academic
936,A30 P6 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:20.503581,A30,P6,2020,Academic
937,A19 P1 BPI 2020,Preprocess the traces of the logs, ,2021-10-19 12:47:20.503581,A19,P1,2020,Professional
938,A19 P1 BPI 2020,Group traces,Group traces by year,2021-10-19 12:47:20.503581,A19,P1,2020,Professional
939,A19 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:20.519210,A19,P1,2020,Professional
940,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-10-19 12:47:20.519210,A19,P1,2020,Professional
941,A19 P1 BPI 2020,Filter events,Filter events by activities,2021-10-19 12:47:20.519210,A19,P1,2020,Professional
942,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of activities,2021-10-19 12:47:20.534786,A19,P1,2020,Professional
943,A19 P1 BPI 2020,Group traces,Group traces by year,2021-10-19 12:47:20.534786,A19,P1,2020,Professional
944,A19 P1 BPI 2020,Group traces,Group traces by activities,2021-10-19 12:47:20.534786,A19,P1,2020,Professional
945,A19 P1 BPI 2020,Calculate statistics,Calculate Statistics of activities,2021-10-19 12:47:20.557196,A19,P1,2020,Professional
946,A19 P1 BPI 2020,Calculate throughput, ,2021-10-19 12:47:20.567144,A19,P1,2020,Professional
947,A19 P1 BPI 2020,Represent temporal series,Represent temporal series of throughput,2021-10-19 12:47:20.576118,A19,P1,2020,Professional
